Column 1,category,rating,label,text_
11591,Electronics_Products,1,1,horribl product i `` upgrad '' transmitt signal still better origin transmitt i buy transmitt anoth compani again.i bought replac origin tv it good valu work advertis i would definit buy seller again.i bought replac old logitech mous replac one thi one nice feel nice feel i n't problem i would prefer feel mous littl weight especi big mous i like fact i push hand hold like i would pencil it also comfort well ergonom i n't recommend mous anyon
11592,Electronics_Products,5,0,i pc user sinc i introduc comput mani year ago i alway want tri mac comput price alway kept buy one after i got paid much one n't live expect it came good time week i order i use free ship amazon.com offer it came up nice featur i could track packag onlin know a far macbook i worri screen size '' inch one needle say i love size you notic '' inch actual better huge screen the screen perfectli size the perform product amaz fast respons easi get use oper system beauti if money get one consid one get wo n't regret
11593,Electronics_Products,4,0,thi true ergonom mous i work comput hr day previous i use logitech mous wrist pain i start feel so i search better one found one i say good find i use one around month sign wrist pain also button comfort addit window button come handi day day use batteri wise also good i alway keep sinc auto batteri save featur run good month coupl aa batteri i would given 4.5 star sinc option i settl the reason connector build good for cam apart coupl month so care put comput take otherwis becom like mine see last pictur
11594,Electronics_Products,5,1,i bought speaker wife love she also love way speaker small the sound solid clear price reason she 's littl disappoint sound qualiti price 's worth it.i bought replac old soni a-100 amazon 250.00 it work perfectli seem last quit i would recommend product anyon look upgrad old soni a-100 better product i soni a-100 home built speaker i sure i would give bad rate it would better i could get second soni a-100 soni a-100 built speaker i soni a-100 built
11595,Electronics_Products,5,1,i purchas old one n't work i need new one i want one work the case light cover sturdi i issu far i would definit recommend anyone.i bought replac batteri phone faulti one after day use batteri die i decid get one gp i went it work well i 've issu last day i would definit recommend anyone.i bought replac batteri phone faulti one after day use batteri die i decid get one gp i went it work well i 've issu
11596,Electronics_Products,5,0,i bought month ago prepar trip mexico well i 'm final go got around set if call if know pair bluetooth devic know use it 's simpl it 's also small light hassl i pair galaxi s7 it took le second start finish per instruct open camera app push appropri shutter button 's one idevic one android in case either button work fine ymmv much better use hand gestur bake s7 opinion i 've pair nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /joby-jb01325-griptight-gorillapod-stand-for-large-phones-tripod/dp/b00m9c9evs/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' jobi jb01325 griptight gorillapod stand larg phone tripod /a nbsp make famili photo breez great combo self portrait for i paid i think i got money 's worth no idea well stand time i 'm optimist if i run problem i 'll definit updat mini review in meantim offici seal approv appli
11597,Electronics_Products,4,0,i 'm audiophil my golden ear yesteryear tarnish rather badli i want no-fril subwoof balanc good-but-smal bookshelf speaker the first unit arriv damag grill shear could reattach the compani perfect they told sent replac unit complaint hassl it came quickli the instruct n't clearest n't take long figur set one complaint whoever design connector array never ever tri connect anyth the connector even well place hard use 're cram togeth not-very-big finger heck time connect speaker much bad languag use in term function i set unit make much boom-boom i want almost silent anyth includ set i like the speaker rout unit ostens lead better balanc ca n't prove result seem fine
11598,Electronics_Products,5,1,the nikon d800 af- 120mm f/1 nikon d800 77-100mm f/2 18-55mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2 30-40mm f/2
11599,Electronics_Products,3,1,i bought qualiti qualiti item i larg collect soni product qualiti product excel thi unit reliabl well made the sound good i use listen music great listen podcast podcast it littl bulki comfort i highli recommend anyon need afford camera home offic thi second pair earbud i skeptic first i look pair would fit ear comfort i found the fit great sound qualiti amaz i tell i listen music comfort comfort comfort comfort comfort comfort the earbud comfort sound qualiti great
11600,Electronics_Products,5,0,first let 's talk ship amaz fast i order day thanksgiv arriv today noon day thanksgiv ship rate amaz n't thanksgiv probabl arriv yesterday may take longer differ place i 'm nyc second batteri grip made canon feel match bodi ident wonder feel qualiti go ahead grab grip dslr feel get feel expect batteri grip mine canon 50d thi product come aa batteri tray need spend money get batteri grip made japan instal easi take le minut plu instruct instal 50d look lot profession camera grip plu canon flash feel lot heavier deal big deal good product would recommend
11601,Electronics_Products,1,0,thi gp serv fairli well although first updat seem mess rout three year it rout basic fashion surpris much the select favor back road especi good poi quit extens then i recent readi go long trip southern u east coast i pack turn noth magellan intro screen hang system reset fix anyth turn in short defect unit three year occasion use i stop walmart way trip chose tomtom start 40m nice unit run minut a bit quirkier magellan poi good quit smart rout i expect electron last lot three year no wonder mani refurbish 1412 one star onli lack durabl big
11602,Electronics_Products,1,1,hope nice littl devic lot capac i want small case would fit portabl desktop profession photograph want take photo object without use tripod i would hesit purchas case.i bought gift wife birthday great deal she love problem i camera car light easi use i use ipod easi use use i use coupl nikon camera work great.i 'm huge fan logitech harmoni remot it 's bit flimsi 's sturdi enough keep keyboard get lost i 've use lenovo logitech harmoni laptop 's good deal
11603,Electronics_Products,5,1,been use month thing i like screen slight lag the screen bit brighter origin version headset 's notic the sound good i use lot skype call i also use tablet audio clear i problem i happi it.thi great product price it work expect i use ipod work well the sound great i problem car i happi it.i got replac older wall mount tv it great fit thing i would chang screw hold tv it easi instal work great i would recommend
11604,Electronics_Products,5,0,my year old tripod broke i purchas actual i like much i purchas two gave one father thi much nicer previou tripod the tripod `` finish '' look appear qualiti product the design make flexibl allow posit camera way immagin it come nice carri bag fairli light weight without cheap feel compact fulli collaps i experienc problem use tripod it stabl creep head camera mount posit i believ mani photograph tripod would suit while look like well made tool i 'm sure would take much way abus if need someth rug may look overal i 'm realli happi product would recommend
11605,Electronics_Products,5,0,first i 'm cabl cutter got tire pay big basic tv kept internet netflix amazon primari movi outlet want antenna local news/weath sport with said i skeptic purchas contrapt ... arriv i even nervou antenna liter paper thin black white side anyway mount top ceil give everi opportun succeed give nice amount cabl mount fairli high attach end cabl tv set air tv 's air scan min later i 20+ free channel local news sport shop channel fox other i 'm realli sure ... the pictur sound qualiti amaz well ... almost i hd cabl i impress purchas two one bedroom famili room the tv i use antenna inch hd lcd tv
11606,Electronics_Products,5,1,thi model appear worth money the problem come small screwdriv i replac screwdriv trs-80mm len adapt it pain butt i bought replac broken one i bought tv i want replac sinc tv cheap it work fine seem last quit it 's easi use hold tv secur the con i 've notic small gap attach wall i n't seen action yet i would recommend anyon i use replac older dell laptop dell d700 it inch screen laptop nice metal case the screen good kind laptop i dell xp
11607,Electronics_Products,4,1,pro -you bare tell differ two case i need case hold kindl i use case get kindl cover -the key hard open i would prefer case key open -the rubber cover difficult close -the key hard open i could use case key open -the key hard close i could use case key open -the key hard open i could use case key open -the key soft i would prefer case key open -the key hard open i could use case key open -the key hard close i could use case key open -the key soft
11608,Electronics_Products,5,0,thi super cute 8gb frog shape usb flash drive word express cute thing it also come littl keychain type hook connect key lanyard thi compat window window xp window vista mac o 10+ linux hi-spe usb 2.0 port requir high speed transfer i think great deal much gb get the onli complaint i not fit xbox my spous want use extra storag xbox game system becaus frog bodi would fit consol it fit desktop though im sure ill get use work home store photo etc i purchas product discount test review i affili compani make promis good rate review product i test product thoroughli best provid detail review amazon custom may make inform decis
11609,Electronics_Products,4,0,i cut devic lot slack term critic inexpens it work describ littl tediou fine tune deliv pretti clear pictur but could lot better the camera len zoom focu pre-set adjust the way chang zoom physic move camer back forth thi make find place hide camera much difficult challang the mount bracket also add challeng -- doubl height unit intend mount includ tini wood wood screw use knob receiv fine tune recept transmitt migrain made -- keep tylenol handi it 's similar tri fine tune dial clock radio week recept when use slingbox camera make pretti neat nanni cam -- live feed view web browser smart phone e.g iphon blackberri record pc desir
11610,Electronics_Products,2,1,i excit i saw spec i expect lot thing price right i happi purchas great product it good valu go great purchas money i hous strong they comfort i like fact glu wall stick much n't worri pull the thing i would like use glass case protect len i would like camera i would like see hold new camera i idea long last i n't realli know i would like camera i would like
11611,Electronics_Products,3,1,mayb mistak i thought good idea small screen great product great price i use trs-80 work fine just awar work vcr the devic work android it 's compat samsung galaxi tab it work galaxi tab s. i galaxi tab s. it 's compat samsung galaxi tab s. i galaxi tab s. it 's compat samsung galaxi tab s. it 's compat samsung galaxi tab s. i galaxi tab s. i n't know 's samsung galaxi tab s samsung galaxi tab s. i galaxi tab s. i galaxi tab s. i n't know samsung galaxi tab s best devic
11612,Electronics_Products,5,0,the buttkick add bit shake home theatr it n't replac subwoof sort-of turn floor lower subwoof and i love but thing know first lfe kit amp probabl best choic start ca n't drive receiv enough power so get game cost around which aura bass shaker far better second one lfe kit sofa nice like mount floor 're gon na need two possibl probabl two becaus 's lot mass shake otherwis 'll max make loud knock nois third 's like ride rollercoast you 'll feel floor shake loud sound effect bomb etc. n't expect magic it make movi real n't toss around all said 's great addit if afford cost-of-entri 'll amaz shallow system feel
11613,Electronics_Products,4,0,a other said bit tinni howev rel simpl need 're fine i got replac old pair speaker desktop they 're even adequ music non-seri listen bass said almost disappear i also want someth rel small due limit desktop space certainli -- -the speaker certainli n't huge realli give extra space lastli also said instruct talk two cabl green pink usual input microphon howev 's green cabl fine plug input jack plug normal size power cord outlet 're good go the fact 's standard prong plug rather larg brick like old speaker bonu rather tinni low cost adequ comput speaker n't realli hard core audiophil ca n't beat also somewhat nicer look illustr also said
11614,Electronics_Products,4,1,i like design sound sound good headphon i replac coupl ear pad big deal if look pair headphon go sound good one i would recommend samsung s5.i love product it work well seem last quit it 's easi use hold ipad perfectli i would recommend product anyon look good camera bag.just i need home offic just i need home offic work expect everyth i need great product i would recommend it.i certifi profession lot experi camera i use latest brand problem i use lot
11615,Electronics_Products,5,1,i 'll keep short not easi case break if larger head smaller bodi may want get trs-38 case if larger get trs-38.i bought replac broken one i bought tv i want replac dvd player i i want replac tv sound bar cabinet thi case i replac sound bar pair speaker littl loud i glad i replac sound bar it good product.i 'm huge fan roku i 've use year i littl cabl tv i hook tv live room i alway roku tv alway turn
11616,Electronics_Products,4,0,for year i held onto old kodak easyshar one first ever produc i love old one want someth bit updat take vacat abroad summer thi camera 's featur terrif lcd screen larg easi see function user-friendli fact use batteri huge plu travel 's size small enough n't take much room 'll never loo purs abl readili hand special sometim fleet shot the qualiti shot best littl touch use photo edit softwar certainli clear softwar come camera conveni easi use produc profession qualiti pictur like bit work photoshop overal i happi upgrad my next camera definit kodak perhap i 'll wait save money invest one higher end camera
11617,Electronics_Products,4,0,i tp-link tl-wa7210 work great month ago one use bridg one access point wireless about month ago ap wireless router start drop signal i power would start work thi went coupl week i call tl link tech support theyb upload new firm ware 7210n well follow week problem start i call tp-link technic support told return defect 7210n the next day i use usp item deliv the follow monday i call week later ask send copi track number etc. make numer call tech support on juli wa7210n month i receiv anyth tp-link rma depart thr wa-7210n good product technic support peopl help i would given product star rma depart furnish new wa-7210n equivil reson time
11618,Electronics_Products,5,1,get http //www.amazon.com/gp/product/b00g6q6gxc/ref=cm_cr_arp_d_rvw_txt ie=utf8 psc=1 psc=1 they work well i portabl player tablet dvd player i also use usb hub i plug usb devic connect comput i complaint i would recommend anyon want use camera and/or device.i bought work flawlessli year i like i also like u wire i abl watch cabl tv car cabl i also like usb port front unit let plug
11619,Electronics_Products,1,1,i would give star the reason i gave star one time i hook tv would connect tv thi hdmi cabl locat one tv if tv plug tv hdmi cabl connect tv if tv plug tv connect tv it 's frustrat i hook hdmi cabl tv get work thi huge pain take lot time i n't want get tv hook tv make work it would nice way cabl i complaint i would definit recommend product.work advertised.thi second pair samsung note 8
11620,Electronics_Products,2,0,ad voic neg review longev cord gener construct weak do heed warn i concern moment i open box i n't seen sort cord design decad most modern earbud design rectangular devic mind i.e employ elbow shape plug thi one goe straight unit mean 'll constantli get bent whether 're use laptop much 's plug phone music player might pocket and sure enough month care usag cord fail also long rubber sealant around connect ear piec split side bode well futur tho n't turn actual caus problem premonit ... i love sound truli excel i expect portabl headphon surviv portabl lifestyl my previou set pair sennheis last year final fail speaker failur
11621,Electronics_Products,5,0,first let say i must real one great doe everyth i want better i expect extrem good clear pictur no complaint except cours manual quit useless menu reason intuit go i like much see i went back amazon get one truck dismay item jump price sorri i like enough pay day later so search around amazon i found foneso dashboard blackbox look ident pictur except blue front side spec look slightli le amazon wonder like i decid tri virtual thing slightli differ menu symbol everi bit good one the choic sure buy amazon get bad one fake said got return
11622,Electronics_Products,5,1,i 've photograph year done thing make think get better photographi i photograph trade great result camera i field sever year good luck i love i use year problem i love i use year problem i love i use year problem i love i use year problem i love i use year problem i love i use year problem i love i use year problem i use year problem
11623,Electronics_Products,5,1,i bought '' tv best part it 's sit glove compart week run perfectli the sound great 's trunk month i 'm happi tv i portabl player tablet dvd player i 'm happi tv i ca n't tell much better '' tv i 've use month sound great i 'm happi sound qualiti the sound fantast the tv ceil i hear bird bird background i 've problem sound it 's clear i 'm happi i n't realli know i 'm get tv it 's lot
11624,Electronics_Products,5,0,i look sturdi waterproof camera daughter i want good qualiti camera could stand mishap eleven year old she love camera neat featur she abl take selfi frontal view camera allow see it shock proof far stand fact drop sever time know time clumsi camera given tranquil know camera outstand abus the side i found camera use batteri charger we fix problem buy recharg batteri great use camera quit lot use 2gb seem go pretti fast i definit recommend get bigger mini memori card thi help need remov transfer pictur anoth devic the batteri seem hold usag n't scare wo n't last long definit recommend product
11625,Electronics_Products,2,0,they solidli built comfort howev i 'm disappoint sound qualiti i pair nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /sennheiser-pxc-450-noisegard-active-noise-canceling-headphones/dp/b000r2pc2m/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' sennheis pxc noisegard activ noise-cancel headphon /a sound great want ie6 i n't want carri bulki pxc450 i expect great sound fidel sennheis case i felt sound good bass distort lack bit high to sure latest trip i bought pair inexpens nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /sony-mdrex36v-blu-ex-earbud-headphone-blue/dp/b001eyu3jy/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' soni mdrex36v/blu ex earbud headphon blue /a sound much better ie6 better clariti overal balanc low mid high le third price anoth problem ie6 're loud 115db/v mean 'd need extra volum control plug airplan audio socket the soni ex36v alreadi volum control built-in isol outsid nois better ie6 still sound fidel pxc450 bad le go soni ex36v ...
11626,Electronics_Products,1,1,i own tv coupl year i still love i one bedroom garag the tv bit pain oper especi 's outsid sun i turn minut start dim 's get dark get dark i 'm sure i ever use anymor the reason i gave star 's bit pain instal you ca n't get actual charg short usb port plug first get work i tv plug wall i ca n't get even start work also remot pretti annoy i would given star i could.i realli like case it 's nice fit the thing i would chang
11627,Electronics_Products,5,1,so far good had coupl issu work fine i one pair earbud one tv one pair earbud it 's huge problem 's worth it.great price i portabl player i ca n't wait use portabl music player thi big deal i portabl player i play back phone i realli like fact come usb hub i use laptop i ca n't use portabl music player much i would like.i bought use soni dslr work great i use almost month job i recommend anyon want good camera.thi best set headphon
11628,Electronics_Products,5,0,i 've long shi away bluetooth earbud 's annoy batteri die cord earbud hassl run they n't stay ear well i would catch cord rip ear the phaiser earbud chang tune pun intend bt earbud the sound qualiti great realli solid ear i 've never come even start come batteri life pretti solid my complaint minor one time i turn i get messag say much batteri life left sometim messag n't happen one thing i would chang case come big enough earbud pretti much everi accessori spare part came i would prefer compact case earbud i n't need carri around part small larg ear oh magnet earbud nice bonu
11629,Electronics_Products,2,0,origin headphon left channel went dead within first two month compani replac immedi replac set last month plastic piec connect bracket ear piec broke explod right head fix superglu two month later exact thing happen ear piec wa watch movi fell head i mad i email sale depart complain junk headphon they want serial number request i send back replac that four year ago the ear pad sinc flake disintegr replac three month ago two night ago watch movi explod right head plastic piec connect ear piec head brace broke i final trash head phone if want great set headphon will pay get sennheis hd595 not sound superior bose triport made like qualiti product
11630,Electronics_Products,5,1,thi product work great i 've coupl year 's still work great i also bought trs-80a work great it 's littl thin 's big the thing i 'd chang leav shelf put trs-80a top i like idea put top trs-80a make easier put i 'm plea purchase.i 'm huge fan soni walkman hd i 've use year i 've never disappoint it 's amaz well camera feel feel i also love remot control bottom camera i love way remot control take photo show iphon pictur incred
11631,Electronics_Products,1,1,hp seem issu sound qualiti if full blown stereo system sound qualiti great headset built sound qualiti good thi i bought price i pair pioneer headphon never issu i wish speaker littl louder sound better.thi great product price it work well i wish built speaker pro -good sound qualiti -excel price -excel qualiti con -highli bulki fit ear well -there small gap earpiec earpiec problem product i n't recommend product anyon unless larg ear updat i
11632,Electronics_Products,5,0,the taotron bike phone mount bicycl holder great peac engin versatil prior buy phone mount holder i place phone bum bag ride road bike the taotron phone mount holder enabl chang now phone mount handl bar front dure 40km ride `` downund '' sydney australia time ride get rather bumpi phone sit secur clamp strap phone mount holder handl bar i find much easier use phone ride also easier listen feedback ride perform ride download app phone thi phone mount purchas 15th march wife impress want one bike purchas 25th may the recommend seller use rubber strap put holder part clamp togeth handl bar taken heed i recommend taotron phone mount holder seller sunvalleytek regard stephen
11633,Electronics_Products,4,0,i pair headset i lost one bought one wife bought replac a mono bluetooth work great although bit heavi side a stereo bluetooth i love i love wire connect phone i work i n't know mani time i unplug rip phone pocket wire headset cabl got snag someth thi much conveni some complain sound good i find adequ work when buy stereo bluetooth look concert sound much look safeti conveni connect wire hang ear my complaint ear look poor design i call jabra sever time order replac bendabl wire section break hard plastic part goe ear piec it got point jabra would send complimentari ear loop charg
11634,Electronics_Products,3,1,thi case realli nice littl case lot pocket there larg one front pocket use small notebook laptop it nice pad open front allow access differ materi there also small flap allow portabl phone tablet book bag it easi carri the case compact good feel it made sturdi materi it well made front zipper nice feel the leather soft top zipper comfort there zipper top keep secur keep laptop tablet safe it good feel it nice case pretti small it zipper front pocket the front zipper littl hard
11635,Electronics_Products,5,1,thi cd manual disc repair cdr manual manual manual the cd manual manual manual manual excel dvd repair manual design help understand process properli repair cd it contain detail thorough descript process set cd-rom drive includ format cd cd-rom disc format use cd-rom drive format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom disc format format cd-rom
11636,Electronics_Products,3,0,i alway like wacom product includ bamboo stylus the one i use pen clip actual work well ipad case i alway like stylus abl plug headphone/speak port i n't use often i make sen solid place keep stylu ipad thi product reminisc elago also retract speaker port pen featur it also includ color ring swap custom though i think silver look cleanest expens the function fine it write well fit hand well i 'm big fan girth product allow better grip write howev rubber grip make product look bit cheaper dot hold onto lint dirt strongli easili for price i think elago much cheaper compar option thi product n't look sleek clean stylus elago wacom 's repertoir
11637,Electronics_Products,4,0,i receiv defect unit zoom len stop work hour replac sinc decemb so far everyth work februari the design featur camera impress there mani function mode would hard learn layout menu easi access featur need use button program access use menu featur the `` con '' i would mention there slight motor nois present soon camera turn panason say normal need support imag stabil focu zoom function nois pick built-in stereo mike video record mode i wonder life motor 's time i would like seen smaller apertur set f8 even expens slightli wors sharp unavoid consequ physic overal i 'm happi perform sure reliabl life expect
11638,Electronics_Products,1,1,had chang window i.e downgrad driver work properli work expect the thing i wish n't usb hub would nice usb drive.i bought replac broken one i bought tv i want replac sinc tv cheap it work fine seem last quit it 's easi use hold tv secur the con i 've notic small gap attach wall i n't seen action yet i would recommend anyone.i use gb12 year i 've problem i littl cabl tv pretti bulki i find 's still pretti secur i foot length cabl inch wide inch deep
11639,Electronics_Products,5,1,i chose radio best pictur qualiti i find compact radio it small portabl take littl space i use radio record music canon rebel t2i thi radio excel the sound qualiti excel i also use record music samsung galaxi s4 i say i never problem radio i canon rebel t2i never problem sound qualiti i audiophil i never audiophil i use radio year work flawlessli month i would recommend radio anyon look compact radio.i certifi profession master 's degre busi administr i 've tech compani year own number tech compani i 've work number compani
11640,Electronics_Products,5,0,after month sometim i go sever day without use when i use may minut minut but got enough hour i veri impress batteri life i use podcast usual sit cup holder truck listen drive i use household work like wash dish put away laundri for task work awesom it pair easili ipod touch well iphon it excel product way i use a neg i pair vizio tv i unabl adjust sound the speaker sound adjust tv volum would work also i n't know peopl rave cup seem like cent cup updat i start use night play sooth sound infant sleep i estim play hr need recharg
11641,Electronics_Products,3,0,month ago case look luxuri look like case would hold it n't complet fallen apart two problem far 1. magnet stay spot glue use n't strong enough becaus magnet move set leatherett 2. leatherett separ magnet also corner separ well overal i like case hope doesnt fall apart complet anytim soon updat june the magnet top offici feel case thi ipad use mix busi pleasur realli use time i 'm one use but constant open case pull magnet therefor tear leatherett the bottom magnet doesnt stay origin hole anymor push way leatherett plastic the top easili peel back put magnet back place come right back anyway it frustrat rest case hold well
11642,Electronics_Products,1,1,so new go len i 've coupl year 's still work great i also bought t1i len 's still work great i 've use len year 's still work great i nikon d5100 i 've month i 'm still shoot pretti good the reason i gave star 's bit pain mount i 'm care mount len flat spot 's definit problem i mount wall ceil ceil ceil i n't want mount wall ceil i wish mount hole metal screw hold len if screw 's screw wall ceil mount len wall
11643,Electronics_Products,2,1,i bought i could watch movi live room i pretti nervou the sound qualiti good control pretti intuit sound crisp clear i also excit conveni includ usb charg cabl i love fact i use cabl usb charger i charg station seem like cabl i need pc i also like cabl includ charger i n't problem cabl i 'm definit go buy i test phone good job it also abil turn sound qualiti i wish abil sound sound tv i ca n't get sound cabl i would probabl like see way disabl sound sound
11644,Electronics_Products,1,0,ill give star think receiv defect product use app htc one m8 seem slugish load pictur even video file yet tri transfer file devic final manag get video file play actual watch video hour mobilelit use phone hour later alreadi blink red light charg thing hour definit advertis amazon believ 's suppos last hour stream video listen music view photo multipl devic ... definit plan return thing order father sure father devic held far mayb better luck might tri devic might switch sandisk connect wireless ravpow filehub like kingston product devic let realli hope 's defect product
11645,Electronics_Products,2,0,veri disappoint vx-981k i hope abl 4k photo burst capture-th menu unit difficult navig understand the manual aw ca n't find anyth websit help veri mislead no remot port ca n't film show without hold arm high zoom rocker i want mount camera boom arm-but way remot control i go tri lumix g7 camera 4k photo burst capture-easi access and remot port when i film pictur over-expos not sure factori set way anyway build qualiti seem suspect-sd card slot underneath unit-ca n't chang mount tripod i wish panason would make how-to video show aspect video camera use instead minut promo vid nice music even youtub mostli unbox vid i use canon g 's year soni product well remot port not sure new trend-mayb use smartphon control remot hope help
11646,Electronics_Products,5,1,thi great solut older macbook air the reason i gave star front cover littl tight the case made metal waterproof hard hold i would suggest look larger case similar size if plan use case new macbook air get one good screen protector updat i purchas new version case i n't chanc use yet it definit better one i purchas updat i abl use case protect macbook air lightn strike i lightn strike case protect good screen protector i sure case lightn strike result i suspect case lightn strike
11647,Electronics_Products,1,1,i receiv item time describ i updat review needed.great product great price i use trs-80a work great it work trs-80a the sound qualiti bit muddi tinni sound i tri trs-80a set headphon even trs-80a i tri trs-80a set headphon even trs-80a the sound qualiti good the sound qualiti great i sure i would give stars.i bought replac old soni a5i i littl older soni a5i lot batteri want littl power thi second soni a5i i realli like sound batteri life
11648,Electronics_Products,5,0,i purchas one replac error prone wd caviar le day instal desktop i order anoth one mac book pro the differ amaz i never use anoth magnet drive price drop weekli just wo n't regret win7/64 amd 1090t 3.2ghz 4gb ram post password le second password desktop le second simpli stun the mac book pro built may instal easi there ton video onlin guid i need use provid spacer i use time machin na drive restor just set boot drive usb stick good go one word caution some softwar may need 's licens releas accommod system restor i i re-instal factori drive releas licens order get new licens ssd like anoth review said ... i thought packag empti
11649,Electronics_Products,4,0,"pro -easi instal setup guid well written easi follow -8,000 squar foot wifi coverag -easi reach on/off switch nice unplug devic cycl power -wireless client isol wifi user protect -built intrus detect system -multipl wifi amplifi make sure get strong signal -can manag addit access point -can use router access point -2.4ghz 5.0ghz wifi -includ magnet mount plate standard mount clip con -onli one lan port sure get small gigabyt switch cheap one thing plug -includ mani advanc featur need averag user intimid pay featur need might right devic -expens thought not least lan port big neg given price tag i think i might abl overlook given power processor increas rang provid thi clearli busi class devic pack advanc featur if worth money peopl need"
11650,Electronics_Products,5,1,i comput guy i n't know make comput work i read comment said instruct manual bit flimsi so i decid tri i plug comput work i abl get `` window '' devic devic recogn immedi i instal window start quickli i never problem devic i sure long last the devic good product work flawlessli i happi i would recommend anyon want use wireless mouse.great qualiti love easi setup i use month still works.i realli like case it 's nice fit i like small zipper pocket back
11651,Electronics_Products,4,1,the best `` mug '' world the problem 's kind hard find i replac coupl plastic plastic `` mug '' piec came camera i even got spare one camera bag the thing i 'd chang order 3-way adapt cabl come camera bag connect camera adapt cabl the adapt cabl littl expens work well overal i would buy camera updat i 've found camera work better i 've found set camera much better camera seem work better camera i 've sinc i got updat ii it 's full-siz camera i longer use camera i 'm take photo i 've camera week
11652,Electronics_Products,2,0,bass muddi accept speaker set price rang if recal take extrem care assembl disassembl move speaker set 're look high fidel probabl perfectli fine purchas my wife move woofer make room vacuum bump back woofer wall thi broke tweeter audio connector intern make i wiggl tweeter connector cabl order make connect high volum would shake loo almost immedi be invest fairli certain connector probabl wire separ circuit board i decid disassembl woofer attempt repair i quickli discov everi seam compon glu place even also screwed-down i also discov audio connector part circuit board rather separ lead-out connector the repair beyond solder skill though i could taken repair shop cost would exceed purchas price new speaker set
11653,Electronics_Products,1,0,i 've noth troubl gp sinc i replac garmin unit die shortli 's year birthday conveni warranti the unit take long long time acquir satellit signal prior tri find satellit take long time actual boot unit touchscreen requir hammer-lik touch regist unit frequent take u unnecessari inexplic diver exampl travel a b straight road discern traffic direct u turn right mile left left back onto straight road first place perhap sponsor oil compani one lesser gripe unit 's inabl figur `` dr '' address mean `` drive '' `` doctor '' there lot annoy issu unit make margin usabl cours i wait way long ever address issu manufactur i done much i realiz 're beyond year warranti no garmin u ever
11654,Electronics_Products,1,1,updat 2/15/16 i 'm done set plea the downsid 's hard mount the tv bit difficult mount i tri mount tripod would mount properli i n't use portabl player i samsung galaxi s4 soni ps3 i tri soni portabl player would n't mount properli the sound great i love built-in volum control i like volum control littl bigger soni i like volum control littl bigger soni i like i control volum tv without turn i like remot control littl bigger soni i also love fact power cord bit longer
11655,Electronics_Products,4,1,hold think use larg the downsid 's small pro -highli adjust height -the adjust height conveni -the adjust height adjust like two-way adjust height '' portabl player -the adjust height adjust like two-way adjust height '' portabl player -the adjust height adjust like two-way adjust height '' portabl player con -the unit noisi the sound qualiti great the unit fairli loud the sound qualiti great i hear faint hum certain volum level the sound qualiti great the sound qualiti great the unit noisi the sound qualiti great the unit noisi the unit noisi
11656,Electronics_Products,3,0,i 've use otterbox phone noth great thing say i interest see ipad case unfortun experi best do n't get wrong case fantast protect ipad it 's good fit i use ipad the major time i use i 'm hold i tri everi way i could think floppi fold cover comfort hand a lot app i use requir landscap mode edg case home button move away easili hold way probabl biggest issu clasp mayb 's kind thing loosen bit use difficult open it 's huge inconveni futz second fact i mean problem overal decent ipad case it 's lot peopl given great review mayb 'll good
11657,Electronics_Products,3,0,sadli i tri model 2nd time still prove problemat a play content i agre play vast number differ file format but i encount mani issu model reliabl solut replac older version first i want say i two older model wdbaan0000nbk sever year love my neg i unabl configur indic newli ad content sure doabl last year i tri refurb version wdbymn0000nbk-hesn recent purchas return brand new unit both time i experi similar problem frequent glitch freeze-up audio mis-sync inabl display multipl na devic simultan chang na need go sever nest step i issu older model to lesser extent i excit gui appear tri hard good look function i realli hope newer version satisfi experi previou gener case
11658,Electronics_Products,5,1,if small dslr might want purchas dslr price if consid dslr trs-f1 good choic it cost littl dslr better pictur i trs-f1 great camera i wish came flash the zoom excel the price great i bought 50-100 f1.4 len 8.99 i glad i bought len i know i use shoot night i n't need use flash i buy second one futur updat i purchas trs-f1 trs-f1.2 the trs-f1.2 best len i use
11659,Electronics_Products,5,1,when say ultra thin case i admit i use pair past three year the sound crystal clear 's worth price i pair soni speaker i use movi podcast coupl other i also pair soni speaker movi podcast i month sound great i problem i notic volum control work well thi huge plu i soni laptop volum control bit le sensit pair the volum control easi use i go sever attempt get volum control work i would recommend pair speaker anyon consid buy pair soni speaker to conclud great set headphon money
